"ID","Name","Location","AutoBegin","AutoResult","RoundNumber","WaitingRound","SlotConditions","OriginalConfigPath"
"5006566","舍馆","商业区:[10,19]","0","0","0","0","s1: type=char, 食客=1, !追随者=1, 暂留的食客1=1 / s2: type=char, 食客=1, !追随者=1, 暂留的食客2=1 / s3: type=char, 食客=1, !追随者=1, 暂留的食客3=1 / s4: type=char, 食客=1, !追随者=1, 暂留的食客4=1","data/config/rite/5006566.json"
"5006567","舍馆","商业区:[10,19]","0","0","0","0","s1: type=char, 食客=1, !追随者=1, !暂留的食客1=1, !暂留的食客2=1, !暂留的食客3=1, !暂留的食客4=1, !暂留的食客5=1, !暂留的食客6=1 / s2: type=char, 食客=1, !追随者=1, !暂留的食客1=1, !暂留的食客2=1, !暂留的食客3=1, !暂留的食客4=1, !暂留的食客5=1, !暂留的食客6=1 / s3: type=char, 食客=1, !追随者=1, !暂留的食客1=1, !暂留的食客2=1, !暂留的食客3=1, !暂留的食客4=1, !暂留的食客5=1, !暂留的食客6=1 / s4: type=char, 食客=1, !追随者=1, !暂留的食客1=1, !暂留的食客2=1, !暂留的食客3=1, !暂留的食客4=1, !暂留的食客5=1, !暂留的食客6=1","data/config/rite/5006567.json"
"5006568","舍馆","商业区:[10,19]","0","0","0","0","s1: type=char, 食客=1, !追随者=1, 暂留的食客1=1 / s2: type=char, 食客=1, !追随者=1, 暂留的食客2=1 / s3: type=char, 食客=1, !追随者=1, 暂留的食客3=1 / s4: type=char, 食客=1, !追随者=1, 暂留的食客4=1","data/config/rite/5006568.json"
"5006569","隐匿小屋","黑街:[2,5]","0","0","1","3","s1: type=item, 空屋=1 / s2: type=item, cost.金币=8 / s3: type=item, is=2000558","data/config/rite/5006569.json"
"5006570","隐匿小屋","黑街:[2,5]","0","0","7","0","s1: type=item, is=2000558, cost.罪证=[1,3] / s2: type=item, cost.金币=[1,3]","data/config/rite/5006570.json"
"5006571","罪犯的投奔","黑街:[2,5]","0","0","1","3","s1: any={""type"":""item""}, 罪犯投奔=1 / s2: any={""type"":""char"",""all"":{""type"":""sudan"",""杀戮"":""1"",""f:rare-s1.rare<="":0}}","data/config/rite/5006571.json"
"5006572","老兵不死","宫廷:[2,6]","0","0","1","3","s1: type=char, is=2000349 / s2: type=char, !s3=1 / s3: type=char, !s2=1 / s4: type=item, cost.消耗品==1","data/config/rite/5006572.json"
"5006573","军事行动","宫廷:[2,6]","0","0","1","3","s1: type=char, is=2000349 / s2: type=char, !s3=1 / s3: type=char, !s2=1 / s4: type=item, cost.消耗品==1","data/config/rite/5006573.json"
"5006574","邪恶徽记","宫廷:[2,6]","0","0","1","3","s1: type=char, is=2000349 / s2: type=char, !s3=1 / s3: type=char, !s2=1 / s4: type=item, cost.消耗品==1","data/config/rite/5006574.json"
"5006575","军中霸凌","宫廷:[2,6]","0","0","1","3","s1: type=char, is=2000349 / s2: type=char, !s3=1 / s3: type=char, !s2=1 / s4: type=item, cost.消耗品==1","data/config/rite/5006575.json"
"5006576","血肉之税","宫廷:[2,6]","0","0","1","3","s1: type=char, is=2000349 / s2: type=char, !s3=1 / s3: type=char, !s2=1 / s4: type=item, cost.消耗品==1","data/config/rite/5006576.json"
"5006577","民间集资","宫廷:[2,6]","0","0","1","3","s1: type=char, is=2000349 / s2: type=char, !s3=1 / s3: type=char, !s2=1 / s4: type=item, cost.消耗品==1","data/config/rite/5006577.json"
"5006578","包税人之死","宫廷:[2,6]","0","0","1","3","s1: type=char, is=2000349 / s2: type=char, !s3=1 / s3: type=char, !s2=1 / s4: type=item, cost.消耗品==1","data/config/rite/5006578.json"
"5006579","苏丹的索求","宫廷:[2,6]","0","0","1","3","s1: type=char, is=2000349 / s2: type=char, !s3=1 / s3: type=char, !s2=1 / s4: type=item, cost.消耗品==1","data/config/rite/5006579.json"
"5006580","先王的后宫","宫廷:[2,6]","0","0","1","3","s1: type=char, is=2000349 / s2: type=char, !s3=1 / s3: type=char, !s2=1 / s4: type=sudan, 杀戮=1, rare==4","data/config/rite/5006580.json"
"5006581","打击腐败","宫廷:[2,6]","0","0","1","3","s1: type=char, is=2000349 / s2: type=char, !s3=1 / s3: type=char, !s2=1 / s4: type=item, cost.消耗品==1","data/config/rite/5006581.json"
"5006582","监督官吏","宫廷:[2,6]","0","0","1","3","s1: type=char, is=2000349 / s2: type=char, !s3=1 / s3: type=char, !s2=1 / s4: type=item, cost.消耗品==1","data/config/rite/5006582.json"
"5006583","损坏的器皿","宫廷:[2,6]","0","0","1","3","s1: type=char, is=2000349 / s2: type=char, !s3=1 / s3: type=char, !s2=1 / s4: type=item, cost.消耗品==1","data/config/rite/5006583.json"
"5006584","血统调查","宫廷:[2,6]","0","0","1","3","s1: type=char, is=2000349 / s2: type=char, !s3=1 / s3: type=char, !s2=1 / s4: type=item, cost.消耗品==1","data/config/rite/5006584.json"
"5006585","赤字滔天","宫廷:[2,6]","0","0","1","3","s1: type=item, cost.赤字=[1,999] / s2: type=item, cost.金币=15 / s3: type=char / s4: type=char","data/config/rite/5006585.json"
"5006586","民众的代表","上城区:[7,12]","0","0","1","3","s1: type=item, cost.国民的好感=[1,3] / s2: type=char, 主角=1, 宰相=1","data/config/rite/5006586.json"
"5006587","休沐日","宫廷:[2,6]","0","0","1","3","s1: type=item, cost.官吏的好感=[1,3] / s2: type=char, 主角=1, 宰相=1","data/config/rite/5006587.json"
"5006588","战争迷雾","宫廷:[2,6]","0","0","1","3","s1: type=item, cost.军队的好感=[1,3] / s2: type=char, 主角=1, 宰相=1","data/config/rite/5006588.json"
"5006589","民意之盾","自宅:[2,12]","0","0","0","1","s1: is=2000678","data/config/rite/5006589.json"
"5006590","权势之盾","自宅:[2,12]","0","0","0","1","s1: is=2000679","data/config/rite/5006590.json"
"5006591","苏丹的猜忌","宫廷:[2,6]","1","0","1","1","s1: is=2000672","data/config/rite/5006591.json"
"5006592","焚书","商业区:3","1","0","0","1","s1: is=2000199, 书店老板=1 / s2: any={""is"":2000161} / s3: type=sudan, rare<==3, any={""杀戮"":1,""征服"":1,""奢靡"":1} / s4: is=2001152","data/config/rite/5006592.json"
"5006593","管不住的老婆","自宅:[2,12]","1","0","7","1","s1: 妻子=1, type=char","data/config/rite/5006593.json"
"5006594","如你所愿","自宅:[2,12]","0","0","1","0","s1: is=2000684 / s2: type=char, 主角=1 / s3: type=sudan, 纵欲=1, rare<==1","data/config/rite/5006594.json"
"5006595","未归人","商业区:[10,19]","1","0","1","1","s1: 妻子=1, type=char / s2: type=char, 主角=1 / s3: type=item, cost.消耗品=1, !金币=1","data/config/rite/5006595.json"
"5006596","心有余悸","自宅:[2,12]","1","0","3","1","s1: 妻子=1, type=char","data/config/rite/5006596.json"
"5006597","再进一步","自宅:[2,12]","1","0","3","1","s1: is=2000055","data/config/rite/5006597.json"
"5006598","更进一步","自宅:[2,12]","1","0","1","0","s1: is=2000055","data/config/rite/5006598.json"
"5006599","恶毒的花嫁","自宅:[2,12]","0","0","1","14","s1: is=2000055 / s2: type=char, 主角=1 / s3: type=item, any={""奇珍"":1,""饰品"":1}, rare==4, !is=2001022 / s4: type=sudan, any={""奢靡"":1,""杀戮"":1,""征服"":1,""纵欲"":1}","data/config/rite/5006599.json"
"5006600","娜依拉需要你的钱","自宅:[2,12]","0","0","1","2","s1: is=2000055 / s2: type=item, cost.金币=10","data/config/rite/5006600.json"
"5006601","娜依拉需要你","自宅:[2,12]","0","0","1","2","s1: is=2000055 / s2: type=char, 主角=1","data/config/rite/5006601.json"
"5006602","娜依拉的不满","自宅:[2,12]","1","0","1","0","s1: is=2000055 / s2: cost.金币=[1,9999] / s3: is=2000698, cost.娜依拉的不满=[1,99]","data/config/rite/5006602.json"
"5006603","除非……","自宅:[2,12]","0","0","3","1","s1: is=2000055 / s2: type=item, cost.金币=30 / s3: type=char, 主角=1 / s4: type=item, cost.消耗品=1, !金币=1","data/config/rite/5006603.json"
"5006604","你最好是真的","自宅:[2,12]","1","0","1","0","s1: is=2000055 / s2: type=char, 主角=1, !s3=1 / s3: type=char, 主角=1, !s2=1","data/config/rite/5006604.json"
"5006605","病弱的老女奴","商业区:[10,19]","0","0","1","5","s1: is=2000699 / s2: type=item, cost.金币=[1,5]","data/config/rite/5006605.json"
"5006606","难以治愈的疾病","商业区:[4,5]","0","0","3","3","s1: is=2000699 / s2: type=item, cost.金币=3 / s3: type=char / s4: type=item, cost.消耗品==1, !金币=1","data/config/rite/5006606.json"
"5006607","无法治愈的疾病","商业区:[4,5]","0","0","3","3","s1: is=2000699 / s2: type=item, cost.金币=5","data/config/rite/5006607.json"
"5006608","不可阻挡的死亡","商业区:[4,5]","1","0","1","0","s1: is=2000699","data/config/rite/5006608.json"
"5006609","促成交欢","上城区:[7,12]","0","0","1","0","s1: is=2000055 / s2: type=char, any={""主角"":1,""is"":2000054}","data/config/rite/5006609.json"
"5006610","移除诅咒（已弃用）","自宅:[2,12]","0","0","0","1","s1: is=2000703 / s2: type=char, 诅咒=1","data/config/rite/5006610.json"
"5006611","帝国的勇士","上城区:[7,12]","0","0","1","7","s1: is=2000055 / s2: type=char, 主角=1","data/config/rite/5006611.json"
"5006612","帝国的勇士","上城区:[7,12]","0","0","1","7","s1: is=2000055 / s2: type=char, 主角=1 / s3: type=item, cost.消耗品==1, !金币=1","data/config/rite/5006612.json"
"5006613","帝国勇士排行榜","自宅:[2,12]","0","0","3","1","s1: is=2000704 / s2: type=char, !动物=1, !怪物=1","data/config/rite/5006613.json"
"5006614","帝国勇士排行榜","自宅:[2,12]","0","0","3","1","s1: is=2000705 / s2: type=char, !动物=1, !怪物=1","data/config/rite/5006614.json"
"5006615","帝国勇士排行榜","自宅:[2,12]","0","0","3","1","s1: is=2000706 / s2: type=char, !动物=1, !怪物=1","data/config/rite/5006615.json"
"5006616","救济日","野外:[9,14]","0","0","1","3","s1: type=item, cost.金币=5 / s2: type=sudan, rare==1, any={""杀戮"":1,""纵欲"":1} / s3: type=item, any={""is"":2000728}","data/config/rite/5006616.json"
"5006617","美味的救济日","野外:[9,14]","0","0","1","3","s1: type=item, cost.金币=5 / s2: type=char, is=2000371 / s3: type=char, is=2000369","data/config/rite/5006617.json"
"5006618","赏赐","自宅:[2,12]","0","0","1","3","s1: type=item, cost.金币=1","data/config/rite/5006618.json"
"5006619","让我尝尝","自宅:[2,12]","0","0","1","3","s1: type=char, is=2000371 / s2: type=char, 主角=1 / s3: type=char, 妻子=1 / s4: type=char, is=2000369","data/config/rite/5006619.json"
"5006620","背叛和逃亡","自宅:[2,12]","1","0","1","0","s1: type=char, is=2000369 / s2: type=char, is=2000371","data/config/rite/5006620.json"
"5006621","巨大的玩具","上城区:[1,6]","0","0","1","3","s1: type=char, is=2000369 / s2: type=char, any={""is"":2000055} / s3: type=char, 主角=1 / s4: type=sudan, 纵欲=1, rare<==3","data/config/rite/5006621.json"
"5006622","石餐盒","自宅:[2,12]","0","1","2","2","s1: type=char, is=2000369","data/config/rite/5006622.json"
"5006623","大量石餐盒","自宅:[2,12]","0","0","8","3","s1: type=char, is=2000369","data/config/rite/5006623.json"
"5006624","餐盒收购","自宅:[2,12]","0","0","1","14","s1: type=item, is=2000732 / s2: type=item, is=2000732 / s3: type=item, is=2000732","data/config/rite/5006624.json"
"5006625","沙尘往事","自宅:[2,12]","0","0","1","1","s1: type=char, is=2000369 / s2: type=item, 思潮=1, any={""is"":2000172}","data/config/rite/5006625.json"
"5006626","主人的宴会","自宅:[2,12]","1","0","1","0","s1: type=char, is=2000369","data/config/rite/5006626.json"
"5006627","所有人的宴会","自宅:[2,12]","0","0","1","0","s1: type=char, 主角=1 / s2: type=char, is=2000369 / s3: type=char, !is=2000369, !主角=1 / s4: type=char, !is=2000369, !主角=1","data/config/rite/5006627.json"
"5006628","吹响骨笛","自宅:[2,12]","0","0","1","0","s1: type=item, is=2000734 / s2: type=item, cost.金币=8","data/config/rite/5006628.json"
"5006629","无法拒绝的安慰","自宅:[2,12]","1","0","1","0","s1: type=char, is=2000371 / s2: type=char, 主角=1 / s3: type=sudan, 纵欲=1, f:rare-s1.rare<==0","data/config/rite/5006629.json"
"5006630","成婚","自宅:[2,12]","1","0","1","0","s1: type=char, is=2000371 / s2: type=char, 主角=1 / s3: type=item, cost.金币=5 / s4: type=sudan, 奢靡=1, rare<==2","data/config/rite/5006630.json"
"5006631","彻夜狂奔","野外:[1,6]","0","0","1","3","s1: type=char, is=2000371 / s2: type=char, is=2000369 / s3: type=char, !妻子=1 / s4: type=char, !妻子=1","data/config/rite/5006631.json"
"5006632","寸步不离","商业区:[10,19]","0","0","1","3","s1: type=char, is=2000371 / s2: type=char, !贵族=1","data/config/rite/5006632.json"
"5006633","息事宁人","上城区:[7,12]","0","0","1","3","s1: type=char, is=2000738 / s2: type=item, cost.金币=10","data/config/rite/5006633.json"
"5006634","处置奴隶","上城区:[7,12]","0","0","1","3","s1: type=char, is=2000738 / s2: type=char, is=2000371","data/config/rite/5006634.json"
"5006635","私下调查","上城区:[7,12]","0","0","1","3","s1: type=char, 贵族=1","data/config/rite/5006635.json"
"5006636","下次还敢吗？","上城区:[7,12]","0","0","1","3","s1: type=char, is=2000738 / s2: type=char, 主角=1 / s3: type=sudan, f:rare-s1.rare<==0, any={""杀戮"":1,""纵欲"":1,""征服"":1} / s4: any={""部队"":1,""all"":{""type"":""item"",""cost.消耗品="":1,""!金币"":1}}","data/config/rite/5006636.json"
"5006637","强取","上城区:[7,12]","0","0","1","0","s1: type=char, is=2000371","data/config/rite/5006637.json"
"5006638","郁郁寡欢","自宅:[2,12]","0","0","1","3","s1: type=char, is=2000369 / s2: type=item, any={""is"":2000541}","data/config/rite/5006638.json"
"5006639","进贡","宫廷:[7,10]","0","0","1","3","s1: type=char, 主角=1 / s2: type=item, cost.消耗品==1, !金币=1 / s3: type=item, cost.金币=20, !s4=1, !s5=1 / s4: type=item, rare==4, 装备=1, !s3=1, !s5=1","data/config/rite/5006639.json"
"5006640","强取","宫廷:[7,10]","0","0","1","3","s1: type=char, is=2000371","data/config/rite/5006640.json"
"5006641","当堂对峙","宫廷:[7,10]","0","0","1","3","s1: type=char, is=2000738 / s2: type=char, 主角=1 / s3: type=item, cost.消耗品==1, !金币=1","data/config/rite/5006641.json"
"5006642","自由之人","自宅:[2,12]","1","0","1","0","s1: type=char, is=2000371 / s2: type=item, 饰品=1, !is=2001022","data/config/rite/5006642.json"
"5006643","冗长的问询","宫廷:[7,10]","0","0","1","2","s1: type=char / s2: type=item, cost.消耗品==1, !金币=1","data/config/rite/5006643.json"
"5006644","宫门募捐","宫廷:[7,10]","0","0","1","2","s1: type=item, cost.金币=3","data/config/rite/5006644.json"
"5006645","被弃的丑态","自宅:[2,12]","0","0","1","1","s1: type=char, !主角=1, 贵族=1 / s2: type=item, is=2000680","data/config/rite/5006645.json"
"5006646","穷人到底需要什么？","自宅:[2,12]","1","0","1","0","s1: type=char, 主角=1, !s2=1, !s3=1, !s4=1 / s2: type=item, cost.金币=5, !s1=1, !s3=1, !s4=1 / s3: type=item, any={""is"":2000728}, !s1=1, !s2=1, !s4=1 / s4: type=char, !s1=1, !s2=1, !s3=1","data/config/rite/5006646.json"
"5006647","母亲的水滴","野外:[9,14]","0","0","3","5","s1: type=item, cost.金币=6","data/config/rite/5006647.json"
"5006648","奈费勒的行动","野外:[9,14]","0","0","3","5","s1: type=item, cost.金币=6","data/config/rite/5006648.json"
"5006649","带来的改变","上城区:[7,12]","0","0","1","14","s1: type=char, is=2000312 / s2: type=char, 主角=1","data/config/rite/5006649.json"
"5006650","神之恩","野外:[9,14]","0","0","3","5","s1: type=item, cost.金币=6 / s2: type=item, 思潮=1, any={""is"":2000728}","data/config/rite/5006650.json"
"5006651","奈费勒的行动","野外:[9,14]","0","0","3","5","s1: type=item, cost.金币=6 / s2: type=item, 思潮=1, any={""is"":2000728}","data/config/rite/5006651.json"
"5006652","未能改变的","上城区:[7,12]","0","0","1","14","s1: type=char, is=2000312 / s2: type=char, 主角=1","data/config/rite/5006652.json"
"5006653","黄金的工具","野外:[9,14]","0","0","3","5","s1: type=item, cost.金币=6 / s2: type=char, 智慧>==4","data/config/rite/5006653.json"
"5006654","奈费勒的行动","野外:[9,14]","0","0","3","5","s1: type=item, cost.金币=6","data/config/rite/5006654.json"
"5006655","带来希望的","上城区:[7,12]","0","0","1","14","s1: type=char, is=2000312 / s2: type=char, 主角=1","data/config/rite/5006655.json"
"5006656","惩罚之火","野外:[9,14]","0","0","1","14","s1: type=char, 隐匿>==5, 已装备<=1, !主角=1 / s2: type=item, cost.金币=10 / s3: type=char, 火焰大王=1, is=2000762","data/config/rite/5006656.json"
"5006657","劫富济贫","商业区:[10,19]","0","0","3","5","s1: type=char, is=2000762, 火焰大王=1 / s2: type=item, cost.消耗品==1, !金币=1","data/config/rite/5006657.json"
"5006658","正义复仇","商业区:[10,19]","0","0","3","5","s1: type=char, is=2000762, 火焰大王=1 / s2: type=item, cost.消耗品==1, !金币=1","data/config/rite/5006658.json"
"5006659","恐怖庄园","野外:[1,6]","0","0","1","3","s1: type=char, is=2000762, 火焰大王=1","data/config/rite/5006659.json"
"5006660","勇气与团结","上城区:[7,12]","0","0","1","3","s1: type=char, is=2000762, 火焰大王=1 / s2: type=char, 主角=1 / s3: type=char, is=2000312","data/config/rite/5006660.json"
"5006661","烈焰呼唤","自宅:14","0","0","1","14","s1: type=char, 已装备<=1 / s2: type=char, 火焰大王=1, is=2000762","data/config/rite/5006661.json"
"5006662","清流交汇","上城区:[7,12]","0","0","1","3","s1: type=char, is=2000312 / s2: type=char, is=2000764 / s3: type=char, is=2000765 / s4: type=char, is=2000766","data/config/rite/5006662.json"
"5006663","干净的队伍","上城区:[7,12]","0","0","1","3","s1: type=char, is=2000312 / s2: type=char, is=2000764 / s3: type=char, 主角=1","data/config/rite/5006663.json"
"5006664","享用美酒","自宅:[2,12]","0","0","1","3","s1: type=char, 主角=1 / s2: type=char, !主角=1 / s3: type=char, !主角=1 / s4: type=char, !主角=1","data/config/rite/5006664.json"
"5006665","被独自关押的奈费勒","宫廷:[7,10]","0","0","1","10","s1: type=char, is=2000312, 囚徒奈费勒=1 / s2: type=char, 主角=1 / s3: type=sudan, 杀戮=1, f:rare-s1.rare<==0","data/config/rite/5006665.json"
